Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
105923,0.354508559920055,-0.00469223001726285,0.317703354869926,0.308611368898886,0.317693229205056,0.30855278066404,0.330641566487352,0.321772120089075,0,0,0,0,0,0
106016,0.413373005048423,-0.00442554942116382,0.340019564170034,0.325425975789352,0.34866559617749,0.336114597111712,0.381972758117707,0.373404796471087,0,0,0,0,0,0
106521,0.364491861861783,-0.00417588814304968,0.301115960793364,0.297137946632256,0.302551833605436,0.298526699250562,0.335350312425943,0.330566739134015,0,0,0,0,0,0
106824,0.386675640315216,-0.00393881266408561,0.338420680073871,0.325739226186781,0.338248901389724,0.325838626003311,0.364085339227963,0.351038934644656,0,0,0,0,0,0
107018,0.22521243540259,-0.00549578175265058,0.218718598257202,0.217378126418432,0.218766428565506,0.217395684051935,0.218701952914271,0.217376401830018,0,0,0,0,0,0
107321,0.415122847830294,-0.00477212795349013,0.375290822466157,0.355701463710937,0.375405396562902,0.355703336276104,0.397080371836174,0.377548766567828,0,0,0,0,0,0
107422,0.324004739405719,-0.00447884715468879,0.292673862776554,0.287480151067903,0.292717867238212,0.287477980960448,0.301192237762454,0.294519997757965,0,0,0,0,0,0
107725,0.31211667235845,-0.00544002439724064,0.264831505593883,0.266110642169254,0.264883525100747,0.266381635202516,0.288760569797149,0.287238554538628,0,0,0,0,0,0
108020,0.444901736819684,-0.00437387403118154,0.360697060632137,0.355854383253559,0.366187283341686,0.360507430845874,0.413811906726175,0.403786825924371,0,0,0,0,0,0
108121,0.186704608868224,-0.00574036185722497,0.170542787784139,0.174994151527338,0.170359285358796,0.174984391617432,0.170483042909287,0.175166499915313,0,0,0,0,0,0
108323,0.187077005239249,-0.00648865642295809,0.171538585459563,0.17128620353328,0.171525922360649,0.171247262778473,0.172998092234486,0.172071806454762,0,0,0,0,0,0
108525,0.358441619056987,-0.00427546963127411,0.31740777820546,0.315346272812842,0.317352136823328,0.315130266981816,0.330402447909061,0.327691680502552,0,0,0,0,0,0
108828,0.435902479704925,-0.00419448574673876,0.370801080578965,0.364117636652269,0.370705774027748,0.364094225458766,0.407648618153158,0.396392725244092,0,0,0,0,0,0
109123,0.406298501335076,-0.00513238992054352,0.299594647323958,0.30956175203093,0.339810238955489,0.334495192186726,0.37431957566399,0.371186179464778,0,0,0,0,0,0
109325,0.345184426210242,-0.00470189740841311,0.304294306774187,0.308519899394978,0.304001733686234,0.308556111767239,0.315464121044202,0.315162971749097,0,0,0,0,0,0
109830,0.405984704425253,-0.00419427550785613,0.346750575037106,0.346236370894674,0.346989017899598,0.346245699747715,0.378122444868374,0.371185257107339,0,0,0,0,0,0
110007,0.297122015758336,-0.00551476999008565,0.261732600995784,0.255726703219984,0.261795679303411,0.25571634557799,0.271969360754895,0.265956960227607,0,0,0,0,0,0
